"weight","contraceptive_any","contraceptive_modern","unmet_need","REGNAME","age","marst","edattain","chsurv","chborn","urban","activity","floor","walls","roof","water","electricity","toilet","religion","language","relate","fuelcook","ethnicity","literacy","tobacco","occupation"
0.946504,"0","0","1","Bo","45-49","Married","No education","5+","5+","Rural","Worked","Finished","Rudimentary/Finished","Finished","Unprotected well","No","Facility","Islam","Mende","Wife","Wood-based","Mende","No","No","Agricultural"
0.946504,"1","1","0","Bo","15-19","Never in union","Incomplete secondary","0-4","0-4","Rural","Did not work","Finished","Rudimentary/Finished","Finished","Unprotected well","No","Facility","Islam","Mende","Daughter","Wood-based","Mende","Yes","No","Did not work"
0.946504,"0","0","1","Bo","15-19","Never in union","Incomplete secondary","0-4","0-4","Rural","Did not work","Finished","Rudimentary/Finished","Finished","Mechanical well","No","No facility","Islam","Mende","Niece","Wood-based","Mende","Yes","No","Did not work"
0.946504,"0","0","0","Bo","35-39","Married","Incomplete primary","0-4","0-4","Rural","Worked","Finished","Rudimentary/Finished","Finished","Protected well","No","Facility","Islam","Mende","Wife","Wood-based","Mende","No","No","Agricultural"
0.946504,"1","1","0","Bo","25-29","Married","Incomplete secondary","0-4","5+","Rural","Worked","Natural","Rudimentary/Finished","Finished","Mechanical well","No","Facility","Islam","Mende","Wife","Wood-based","Mende","No","No","Agricultural"
0.946504,"0","0","0","Bo","20-24","Married","Incomplete primary","0-4","0-4","Rural","Worked","Natural","Rudimentary/Finished","Finished","Mechanical well","No","Facility","Islam","Other","Other","Wood-based","Loko","No","No","Skilled manual"
0.946504,"0","0","0","Bo","15-19","Married","No education","0-4","0-4","Rural","Worked","Finished","Rudimentary/Finished","Finished","Protected well","No","Facility","Islam","Mende","Other","Wood-based","Mende","No","No","Sales"
2.350435,"0","0","1","Western Area Rural","25-29","Living with partner","No education","5+","5+","Urban","Worked","Natural","Rudimentary/Finished","Finished","Surface water","Yes","Facility","Islam","Krio","Not related","Electricity","Mandingo","No","No","Unskilled manual"
2.350435,"0","0","0","Western Area Rural","45-49","Married","No education","5+","5+","Urban","Worked","Finished","Other","Finished","Unprotected well","No","Facility","Christian","Mende","Wife","Wood-based","Mende","No","No","Sales"
2.350435,"0","0","0","Western Area Rural","20-24","Married","Complete primary","0-4","0-4","Urban","Did not work","Finished","Other","Finished","Unprotected spring","No","Facility","Christian","Krio","Other","Wood-based","Mende","No","No","Did not work"
2.350435,"1","1","0","Western Area Rural","25-29","Married","Incomplete secondary","0-4","0-4","Urban","Worked","Natural","Other","Finished","Surface water","Yes","Facility","Christian","Mende","Wife","Wood-based","Mende","Yes","No","Sales"
2.350435,"0","0","0","Western Area Rural","45-49","Married","No education","5+","5+","Urban","Worked","Finished","Rudimentary/Finished","Finished","Protected spring","No","Facility","Islam","Other","Head","Wood-based","Other","No","No","Sales"
2.350435,"0","0","0","Western Area Rural","15-19","Never in union","Incomplete secondary","0-4","0-4","Urban","Did not work","Finished","Rudimentary/Finished","Finished","Protected spring","No","Facility","Islam","Other","Daughter","Wood-based","Loko","Yes","No","Did not work"
2.350435,"0","0","0","Western Area Rural","30-34","Never in union","Incomplete secondary","0-4","0-4","Urban","Did not work","Finished","Rudimentary/Finished","Finished","Protected spring","Yes","Facility","Christian","Krio","Daughter","Wood-based","Limba","Yes","No","Did not work"
2.350435,"1","1","0","Western Area Rural","15-19","Never in union","Incomplete secondary","0-4","0-4","Urban","Did not work","Finished","Rudimentary/Finished","Finished","Protected spring","Yes","Facility","Islam","Krio","Daughter","Wood-based","Limba","Yes","No","Did not work"
2.350435,"0","0","1","Western Area Rural","20-24","Living with partner","Incomplete secondary","0-4","0-4","Urban","Worked","Finished","Rudimentary/Finished","Finished","Protected spring","Yes","Facility","Christian","Krio","In-law","Wood-based","Creole","Yes","No","Professional/technical/managerial"
2.350435,"0","0","1","Western Area Rural","20-24","Living with partner","No education","0-4","0-4","Urban","Worked","Finished","Rudimentary/Finished","Finished","Protected spring","Yes","Facility","Christian","Krio","In-law","Wood-based","Mende","No","No","Sales"
2.350435,"0","0","0","Western Area Rural","25-29","Living with partner","Higher than secondary","0-4","0-4","Urban","Worked","Finished","Rudimentary/Finished","Finished","Unprotected spring","Yes","Facility","Christian","Krio","Wife","Wood-based","Mende","Yes","No","Sales"
2.350435,"0","0","0","Western Area Rural","20-24","Married","Incomplete primary","0-4","0-4","Urban","Worked","Finished","Natural","Finished","Protected spring","No","Facility","Islam","Mende","Wife","Other","Mende","No","No","Sales"
2.350435,"1","1","0","Western Area Rural","25-29","Separated","Incomplete secondary","0-4","0-4","Urban","Worked","Finished","Natural","Finished","Protected spring","No","Facility","Islam","Krio","Niece","Other","Mende","Yes","No","Sales"
2.350435,"1","1","0","Western Area Rural","30-34","Living with partner","Incomplete secondary","0-4","0-4","Urban","Worked","Natural","Other","Finished","Surface water","No","Facility","Christian","Mende","Wife","Wood-based","Mende","Yes","No","Sales"
2.350435,"0","0","0","Western Area Rural","45-49","Married","No education","0-4","0-4","Urban","Worked","Finished","Rudimentary/Finished","Finished","Protected spring","No","Facility","Islam","Krio","Wife","Wood-based","Limba","No","No","Unskilled manual"
2.350435,"1","1","0","Western Area Rural","30-34","Never in union","No education","0-4","0-4","Urban","Did not work","Finished","Rudimentary/Finished","Finished","Protected spring","No","Facility","Islam","Krio","Sister","Wood-based","Temne","No","No","Did not work"
2.350435,"0","0","0","Western Area Rural","35-39","Married","Incomplete primary","0-4","0-4","Urban","Worked","Finished","Other","Finished","Unprotected spring","No","Facility","Islam","Krio","Wife","Wood-based","Mende","No","No","Unskilled manual"
2.350435,"0","0","0","Western Area Rural","35-39","Married","No education","0-4","0-4","Urban","Did not work","Natural","Natural","Finished","Unprotected spring","No","Facility","Islam","Krio","Mother","Wood-based","Limba","No","No","Did not work"
2.350435,"0","0","0","Western Area Rural","15-19","Never in union","Incomplete secondary","0-4","0-4","Urban","Did not work","Natural","Natural","Finished","Unprotected spring","No","Facility","Christian","Krio","Sister","Wood-based","Limba","Yes","No","Did not work"
2.350435,"0","0","1","Western Area Rural","25-29","Living with partner","Incomplete primary","0-4","0-4","Urban","Worked","Finished","Rudimentary/Finished","Finished","Unprotected spring","Yes","Facility","Christian","Temne","Wife","Wood-based","Temne","No","No","Sales"
2.350435,"1","1","0","Western Area Rural","30-34","Married","Higher than secondary","0-4","0-4","Urban","Worked","Finished","Rudimentary/Finished","Finished","Surface water","No","Facility","Christian","Limba","Wife","Wood-based","Limba","Yes","No","Skilled manual"
2.350435,"1","1","0","Western Area Rural","40-44","Married","No education","0-4","0-4","Urban","Did not work","Natural","Other","Finished","Surface water","No","Facility","Christian","Krio","Wife","Wood-based","Limba","No","No","Did not work"
2.350435,"0","0","1","Western Area Rural","20-24","Married","Complete secondary","0-4","0-4","Urban","Did not work","Natural","Other","Finished","Surface water","No","Facility","Christian","Krio","Daughter","Wood-based","Limba","Yes","No","Did not work"
2.350435,"0","0","1","Western Area Rural","45-49","Married","Incomplete secondary","0-4","0-4","Urban","Worked","Finished","Other","Finished","Protected spring","No","Facility","Christian","Other","Wife","Wood-based","Limba","Yes","No","Agricultural"
2.350435,"0","0","1","Western Area Rural","20-24","Never in union","Incomplete secondary","0-4","0-4","Urban","Worked","Finished","Other","Finished","Protected spring","No","Facility","Islam","Other","Daughter","Wood-based","Kono","Yes","No","Skilled manual"
1.468668,"0","0","0","Port Loko","25-29","Married","No education","0-4","0-4","Rural","Worked","Natural","Rudimentary/Finished","Natural","Unprotected spring","No","Facility","Islam","Temne","Wife","Wood-based","Temne","No","No","Agricultural"
1.468668,"0","0","1","Port Loko","25-29","Married","No education","0-4","0-4","Rural","Worked","Natural","Rudimentary/Finished","Finished","Unprotected spring","No","Facility","Islam","Temne","Wife","Wood-based","Temne","No","No","Agricultural"
1.468668,"0","0","1","Port Loko","35-39","Married","No education","0-4","5+","Rural","Worked","Finished","Rudimentary/Finished","Finished","Unprotected spring","No","Facility","Islam","Temne","Head","Wood-based","Temne","No","No","Agricultural"
1.468668,"0","0","0","Port Loko","15-19","Never in union","No education","0-4","0-4","Rural","Worked","Natural","Rudimentary/Finished","Finished","Unprotected spring","No","Facility","Islam","Temne","Granddaughter","Wood-based","Temne","No","No","Sales"
1.468668,"0","0","0","Port Loko","20-24","Married","No education","0-4","0-4","Rural","Did not work","Natural","Rudimentary/Finished","Finished","Unprotected spring","No","No facility","Islam","Temne","Wife","Wood-based","Temne","No","No","Did not work"
1.468668,"0","0","0","Port Loko","25-29","Married","Incomplete primary","0-4","0-4","Rural","Worked","Natural","Rudimentary/Finished","Finished","Unprotected spring","No","Facility","Islam","Temne","In-law","Wood-based","Temne","No","No","Agricultural"
1.468668,"0","0","0","Port Loko","40-44","Married","No education","0-4","5+","Rural","Worked","Finished","Rudimentary/Finished","Finished","Unprotected spring","No","Facility","Islam","Temne","Head","Wood-based","Temne","No","Yes","Agricultural"
1.468668,"0","0","0","Port Loko","15-19","Never in union","No education","0-4","0-4","Rural","Worked","Finished","Rudimentary/Finished","Finished","Unprotected spring","No","Facility","Islam","Temne","Daughter","Wood-based","Temne","No","No","Agricultural"
1.468668,"0","0","1","Port Loko","25-29","Married","No education","0-4","0-4","Rural","Worked","Natural","Rudimentary/Finished","Finished","Unprotected spring","No","Facility","Islam","Temne","Daughter","Wood-based","Temne","No","No","Agricultural"
1.468668,"0","0","0","Port Loko","20-24","Married","No education","0-4","0-4","Rural","Did not work","Natural","Rudimentary/Finished","Natural","Unprotected spring","No","No facility","Islam","Temne","Head","Wood-based","Temne","No","No","Did not work"
1.468668,"0","0","0","Port Loko","25-29","Married","Incomplete secondary","0-4","0-4","Rural","Worked","Natural","Rudimentary/Finished","Finished","Unprotected spring","No","Facility","Islam","Temne","Wife","Wood-based","Temne","No","No","Agricultural"
1.468668,"0","0","0","Port Loko","25-29","Married","No education","0-4","0-4","Rural","Worked","Natural","Rudimentary/Finished","Finished","Unprotected spring","No","Facility","Islam","Temne","Wife","Wood-based","Temne","No","No","Agricultural"
1.468668,"0","0","0","Port Loko","30-34","Married","No education","5+","5+","Rural","Worked","Natural","Rudimentary/Finished","Finished","Unprotected spring","No","Facility","Islam","Temne","Head","Wood-based","Temne","No","No","Agricultural"
1.468668,"0","0","0","Port Loko","40-44","Married","No education","0-4","0-4","Rural","Worked","Finished","Rudimentary/Finished","Finished","Unprotected spring","No","Facility","Islam","Temne","Head","Wood-based","Temne","No","No","Agricultural"
1.468668,"0","0","1","Port Loko","35-39","Married","No education","0-4","0-4","Rural","Did not work","Natural","Rudimentary/Finished","Finished","Unprotected spring","No","Facility","Islam","Temne","Wife","Wood-based","Temne","No","No","Did not work"
1.468668,"0","0","0","Port Loko","35-39","Married","No education","0-4","0-4","Rural","Did not work","Natural","Rudimentary/Finished","Finished","Unprotected spring","No","Facility","Islam","Temne","Wife","Wood-based","Temne","No","No","Did not work"
1.468668,"0","0","0","Port Loko","45-49","Married","No education","0-4","0-4","Rural","Worked","Natural","Natural","Finished","Surface water","No","Facility","Islam","Temne","Wife","Wood-based","Temne","No","No","Agricultural"
1.468668,"0","0","1","Port Loko","30-34","Married","No education","5+","5+","Rural","Worked","Natural","Natural","Finished","Surface water","No","Facility","Islam","Temne","Wife","Wood-based","Temne","No","No","Agricultural"
1.468668,"0","0","1","Port Loko","20-24","Married","Incomplete secondary","0-4","0-4","Rural","Worked","Natural","Natural","Finished","Surface water","No","Facility","Islam","Temne","In-law","Wood-based","Temne","No","No","Sales"
1.468668,"0","0","0","Port Loko","35-39","Married","No education","0-4","0-4","Rural","Worked","Finished","Rudimentary/Finished","Finished","Unprotected spring","No","Facility","Islam","Temne","Head","Wood-based","Temne","No","No","Agricultural"
0.849793,"0","0","0","Bombali","45-49","Widowed","Complete primary","5+","5+","Urban","Worked","Finished","Rudimentary/Finished","Finished","Public tap","Yes","Facility","Islam","Temne","Head","Wood-based","Temne","No","No","Sales"
0.849793,"0","0","0","Bombali","25-29","Never in union","Incomplete secondary","0-4","0-4","Urban","Worked","Finished","Rudimentary/Finished","Finished","Public tap","Yes","Facility","Islam","Temne","Daughter","Wood-based","Temne","Yes","No","Sales"
0.849793,"0","0","1","Bombali","15-19","Never in union","Incomplete secondary","0-4","0-4","Urban","Worked","Finished","Rudimentary/Finished","Finished","Public tap","Yes","Facility","Islam","Temne","Daughter","Wood-based","Temne","Yes","No","Sales"
0.849793,"0","0","0","Bombali","15-19","Never in union","Incomplete secondary","0-4","0-4","Urban","Worked","Finished","Rudimentary/Finished","Finished","Public tap","Yes","Facility","Islam","Temne","Daughter","Wood-based","Temne","Yes","No","Sales"
